nyse_session_date,clock_candidate_rows,nyse_policy_session_rows,eligible_rows,partial_input_rows,degraded_context_rows,early_close_session,first_candidate_time,last_candidate_time,excluded_rows
2019-07-01,22,22,22,0,0,False,2019-07-01 13:45:00+00:00,2019-07-01 19:00:00+00:00,0
2019-07-02,22,22,22,0,0,False,2019-07-02 13:45:00+00:00,2019-07-02 19:00:00+00:00,0
2019-07-03,15,15,10,0,0,True,2019-07-03 13:45:00+00:00,2019-07-03 17:15:00+00:00,5
2019-07-04,14,0,0,4,0,False,2019-07-04 13:45:00+00:00,2019-07-04 17:00:00+00:00,14
2019-07-05,22,22,22,0,0,False,2019-07-05 13:45:00+00:00,2019-07-05 19:00:00+00:00,0
2019-07-08,22,22,22,0,0,False,2019-07-08 13:45:00+00:00,2019-07-08 19:00:00+00:00,0
2019-07-09,22,22,22,0,0,False,2019-07-09 13:45:00+00:00,2019-07-09 19:00:00+00:00,0
2019-07-10,22,22,22,0,0,False,2019-07-10 13:45:00+00:00,2019-07-10 19:00:00+00:00,0
2019-07-11,22,22,22,0,0,False,2019-07-11 13:45:00+00:00,2019-07-11 19:00:00+00:00,0
2019-07-12,22,22,22,0,0,False,2019-07-12 13:45:00+00:00,2019-07-12 19:00:00+00:00,0
2019-07-15,22,22,22,0,0,False,2019-07-15 13:45:00+00:00,2019-07-15 19:00:00+00:00,0
2019-07-16,22,22,22,0,0,False,2019-07-16 13:45:00+00:00,2019-07-16 19:00:00+00:00,0
2019-07-17,22,22,22,0,0,False,2019-07-17 13:45:00+00:00,2019-07-17 19:00:00+00:00,0
2019-07-18,22,22,22,0,0,False,2019-07-18 13:45:00+00:00,2019-07-18 19:00:00+00:00,0
2019-07-19,22,22,22,0,0,False,2019-07-19 13:45:00+00:00,2019-07-19 19:00:00+00:00,0
2019-07-22,22,22,22,0,0,False,2019-07-22 13:45:00+00:00,2019-07-22 19:00:00+00:00,0
2019-07-23,22,22,22,0,0,False,2019-07-23 13:45:00+00:00,2019-07-23 19:00:00+00:00,0
2019-07-24,22,22,22,0,0,False,2019-07-24 13:45:00+00:00,2019-07-24 19:00:00+00:00,0
2019-07-25,22,22,22,0,0,False,2019-07-25 13:45:00+00:00,2019-07-25 19:00:00+00:00,0
2019-07-26,22,22,22,0,0,False,2019-07-26 13:45:00+00:00,2019-07-26 19:00:00+00:00,0
2019-07-29,22,22,22,0,0,False,2019-07-29 13:45:00+00:00,2019-07-29 19:00:00+00:00,0
2019-07-30,22,22,22,0,0,False,2019-07-30 13:45:00+00:00,2019-07-30 19:00:00+00:00,0
2019-07-31,22,22,22,0,0,False,2019-07-31 13:45:00+00:00,2019-07-31 19:00:00+00:00,0
2019-08-01,22,22,22,0,0,False,2019-08-01 13:45:00+00:00,2019-08-01 19:00:00+00:00,0
2019-08-02,22,22,22,0,0,False,2019-08-02 13:45:00+00:00,2019-08-02 19:00:00+00:00,0
2019-08-05,22,22,22,0,0,False,2019-08-05 13:45:00+00:00,2019-08-05 19:00:00+00:00,0
2019-08-06,22,22,22,0,0,False,2019-08-06 13:45:00+00:00,2019-08-06 19:00:00+00:00,0
2019-08-07,22,22,22,0,0,False,2019-08-07 13:45:00+00:00,2019-08-07 19:00:00+00:00,0
2019-08-08,22,22,22,0,0,False,2019-08-08 13:45:00+00:00,2019-08-08 19:00:00+00:00,0
2019-08-09,22,22,22,0,0,False,2019-08-09 13:45:00+00:00,2019-08-09 19:00:00+00:00,0
2019-08-12,22,22,22,0,0,False,2019-08-12 13:45:00+00:00,2019-08-12 19:00:00+00:00,0
2019-08-13,22,22,22,0,0,False,2019-08-13 13:45:00+00:00,2019-08-13 19:00:00+00:00,0
2019-08-14,22,22,22,0,0,False,2019-08-14 13:45:00+00:00,2019-08-14 19:00:00+00:00,0
2019-08-15,22,22,22,0,0,False,2019-08-15 13:45:00+00:00,2019-08-15 19:00:00+00:00,0
2019-08-16,22,22,22,0,0,False,2019-08-16 13:45:00+00:00,2019-08-16 19:00:00+00:00,0
2019-08-19,22,22,22,0,0,False,2019-08-19 13:45:00+00:00,2019-08-19 19:00:00+00:00,0
2019-08-20,22,22,22,0,0,False,2019-08-20 13:45:00+00:00,2019-08-20 19:00:00+00:00,0
2019-08-21,22,22,22,0,0,False,2019-08-21 13:45:00+00:00,2019-08-21 19:00:00+00:00,0
2019-08-22,22,22,22,0,0,False,2019-08-22 13:45:00+00:00,2019-08-22 19:00:00+00:00,0
2019-08-23,22,22,22,0,0,False,2019-08-23 13:45:00+00:00,2019-08-23 19:00:00+00:00,0
2019-08-26,22,22,22,0,0,False,2019-08-26 13:45:00+00:00,2019-08-26 19:00:00+00:00,0
2019-08-27,22,22,22,0,0,False,2019-08-27 13:45:00+00:00,2019-08-27 19:00:00+00:00,0
2019-08-28,22,22,22,0,0,False,2019-08-28 13:45:00+00:00,2019-08-28 19:00:00+00:00,0
